year,code,amount,name,topname,depname,depcat,cat,ref
2006,521402C000,9000000000,無細項,國防部主管,國防部所屬,科學支出(機密計畫),科學支出,10.2.14
2006,7214022300,503157000,無細項,國防部主管,國防部所屬,環保業務,環境保護支出,10.2.15
2006,7314028100,0,國軍官兵購置住宅貸款基金,國防部主管,國防部所屬,非營業特種基金,社區發展支出,10.2.16.1
2006,7514022100,1294711000,無細項,國防部主管,國防部所屬,退休撫卹,退休撫卹給付支出,10.2.17
2006,8914022200,1145341000,無細項,國防部主管,國防部所屬,軍眷維持,其他支出,10.2.18
2006,4017010100,503879000,無細項,財政部主管,財政部,一般行政,財務支出,11.1.1
2006,4017011400,3533000,無細項,財政部主管,財政部,關務行政規劃督導,財務支出,11.1.2
2006,4017017400,432275000,無細項,財政部主管,財政部,投資事業股權移轉,財務支出,11.1.3
2006,4017019000,0,營建工程,財政部主管,財政部,一般建築及設備,財務支出,11.1.4.1
2006,4017019800,4000000,無細項,財政部主管,財政部,第一預備金,財務支出,11.1.5
2006,6117016000,153010000,無細項,財政部主管,財政部,捐助支出,其他經濟服務支出,11.1.6
2006,6617015500,28974000000,無細項,財政部主管,財政部,對公教人員保險養老給付補助,社會保險支出,11.1.7
2006,4017100100,230600000,無細項,財政部主管,國庫署,一般行政,財務支出,11.2.1
2006,4017101000,139251000,無細項,財政部主管,國庫署,國庫業務,財務支出,11.2.2
2006,4017109000,550000,交通及運輸設備,財政部主管,國庫署,一般建築及設備,財務支出,11.2.3.1
2006,4017109800,1000000,無細項,財政部主管,國庫署,第一預備金,財務支出,11.2.4
2006,7917104500,138957018000,無細項,財政部主管,國庫署,國債付息,債務付息支出,11.2.5
2006,8017104600,557149000,無細項,財政部主管,國庫署,國債經理,還本付息事務支出,11.2.6
2006,8417102000,9840000000,無細項,財政部主管,國庫署,地方政府統籌分配稅款短少補助,專案補助支出,11.2.7
2006,4017200100,474242000,無細項,財政部主管,賦稅署,一般行政,財務支出,11.3.1
2006,4017201000,57564000,無細項,財政部主管,賦稅署,賦稅業務,財務支出,11.3.2
2006,4017205000,4584340000,無細項,財政部主管,賦稅署,統一發票給獎及推行,財務支出,11.3.3
2006,4017209800,735000,無細項,財政部主管,賦稅署,第一預備金,財務支出,11.3.4
2006,8417202000,10000000,無細項,財政部主管,賦稅署,地方政府土地增值稅款短少補助,專案補助支出,11.3.5
2006,4017350100,5907557000,無細項,財政部主管,關稅總局及所屬,一般行政,財務支出,11.4.1
2006,4017350200,718231000,無細項,財政部主管,關稅總局及所屬,關稅業務,財務支出,11.4.2
2006,4017359000,8911000,營建工程,財政部主管,關稅總局及所屬,一般建築及設備,財務支出,11.4.3.1
2006,4017359800,12850000,無細項,財政部主管,關稅總局及所屬,第一預備金,財務支出,11.4.4
2006,4017400100,823676000,無細項,財政部主管,國有財產局及所屬,一般行政,財務支出,11.5.1
2006,4017400200,900795000,無細項,財政部主管,國有財產局及所屬,國有財產業務,財務支出,11.5.2
2006,4017409000,100000,土地購置,財政部主管,國有財產局及所屬,一般建築及設備,財務支出,11.5.3.1
2006,4017409800,600000,無細項,財政部主管,國有財產局及所屬,第一預備金,財務支出,11.5.4
2006,4017450100,2163391000,無細項,財政部主管,臺北市國稅局,一般行政,財務支出,11.6.1
2006,4017450200,558394000,無細項,財政部主管,臺北市國稅局,國稅稽徵業務,財務支出,11.6.2
2006,4017459000,1820000,交通及運輸設備,財政部主管,臺北市國稅局,一般建築及設備,財務支出,11.6.3.1
2006,4017459800,3573000,無細項,財政部主管,臺北市國稅局,第一預備金,財務支出,11.6.4
2006,4017460100,2358750000,無細項,財政部主管,臺灣省北區國稅局及所屬,一般行政,財務支出,11.7.1
2006,4017460200,698552000,無細項,財政部主管,臺灣省北區國稅局及所屬,國稅稽徵業務,財務支出,11.7.2
2006,4017469000,217413000,營建工程,財政部主管,臺灣省北區國稅局及所屬,一般建築及設備,財務支出,11.7.3.1
2006,4017469800,4192000,無細項,財政部主管,臺灣省北區國稅局及所屬,第一預備金,財務支出,11.7.4
2006,4017470100,2007349000,無細項,財政部主管,臺灣省中區國稅局及所屬,一般行政,財務支出,11.8.1
2006,4017470200,549270000,無細項,財政部主管,臺灣省中區國稅局及所屬,國稅稽徵業務,財務支出,11.8.2
2006,4017479000,40240000,土地購置,財政部主管,臺灣省中區國稅局及所屬,一般建築及設備,財務支出,11.8.3.1
2006,4017479800,1000000,無細項,財政部主管,臺灣省中區國稅局及所屬,第一預備金,財務支出,11.8.4
2006,4017480100,1904511000,無細項,財政部主管,臺灣省南區國稅局及所屬,一般行政,財務支出,11.9.1
2006,4017480200,472044000,無細項,財政部主管,臺灣省南區國稅局及所屬,國稅稽徵業務,財務支出,11.9.2
2006,4017489000,10000000,營建工程,財政部主管,臺灣省南區國稅局及所屬,一般建築及設備,財務支出,11.9.3.1
2006,4017489800,4050000,無細項,財政部主管,臺灣省南區國稅局及所屬,第一預備金,財務支出,11.9.4
2006,4017500100,1114476000,無細項,財政部主管,高雄市國稅局,一般行政,財務支出,11.10.1
2006,4017500200,230548000,無細項,財政部主管,高雄市國稅局,國稅稽徵業務,財務支出,11.10.2
2006,4017509000,3591000,交通及運輸設備,財政部主管,高雄市國稅局,一般建築及設備,財務支出,11.10.3.1
2006,4017509800,1539000,無細項,財政部主管,高雄市國稅局,第一預備金,財務支出,11.10.4
2006,4017550100,164772000,無細項,財政部主管,臺北區支付處,一般行政,財務支出,11.11.1
2006,4017551000,73201000,無細項,財政部主管,臺北區支付處,費款支付,財務支出,11.11.2
2006,4017559000,0,交通及運輸設備,財政部主管,臺北區支付處,一般建築及設備,財務支出,11.11.3.1
2006,4017559800,390000,無細項,財政部主管,臺北區支付處,第一預備金,財務支出,11.11.4
2006,4017600100,455380000,無細項,財政部主管,財稅資料中心,一般行政,財務支出,11.12.1
2006,4017601000,313654000,無細項,財政部主管,財稅資料中心,財稅資訊業務,財務支出,11.12.2
2006,4017609000,0,交通及運輸設備,財政部主管,財稅資料中心,一般建築及設備,財務支出,11.12.3.1
2006,4017609800,1655000,無細項,財政部主管,財稅資料中心,第一預備金,財務支出,11.12.4
2006,4017700100,40204000,無細項,財政部主管,財稅人員訓練所,一般行政,財務支出,11.13.1
2006,4017700200,58399000,無細項,財政部主管,財稅人員訓練所,財稅人員訓練,財務支出,11.13.2
2006,4017709800,450000,無細項,財政部主管,財稅人員訓練所,第一預備金,財務支出,11.13.3
2006,5120010100,723128000,無細項,教育部主管,教育部,一般行政,教育支出,12.1.1
2006,5120010200,1006916000,高等教育行政及督導,教育部主管,教育部,高等教育,教育支出,12.1.2.1
2006,5120010300,499082000,中等教育督導,教育部主管,教育部,中等教育,教育支出,12.1.3.1
2006,5120010400,7486754000,國民教育行政及督導,教育部主管,教育部,國民教育,教育支出,12.1.4.1
2006,5120010500,1415502000,社會教育行政及督導,教育部主管,教育部,社會教育,教育支出,12.1.5.1
2006,5120010600,803710000,無細項,教育部主管,教育部,學校體育與衛生教育,教育支出,12.1.6
2006,5120010700,926745000,學生事務與輔導,教育部主管,教育部,訓育與輔導,教育支出,12.1.7.1
2006,5120010900,613600000,一般教育推展,教育部主管,教育部,各項教育推展,教育支出,12.1.8.1
2006,5120018100,8449819000,國立大學校院校務及附設醫院基金,教育部主管,教育部,非營業特種基金,教育支出,12.1.9.1
2006,5120019000,0,交通及運輸設備,教育部主管,教育部,一般建築及設備,教育支出,12.1.10.1
2006,5120019800,466161000,無細項,教育部主管,教育部,第一預備金,教育支出,12.1.11
2006,5320011100,1951921000,加強社會藝術與文化活動,教育部主管,教育部,加強文化與育樂活動,文化支出,12.1.12.1
2006,7520012100,13136803000,無細項,教育部主管,教育部,學校教職員暨社教機構聘任人員退休撫卹給付,退休撫卹給付支出,12.1.13
2006,7121710100,89923000,無細項,教育部主管,國立中國醫藥研究所,一般行政,醫療保健支出,12.2.1
2006,7121711000,63005000,無細項,教育部主管,國立中國醫藥研究所,研究及實驗,醫療保健支出,12.2.2
2006,7121719000,0,交通及運輸設備,教育部主管,國立中國醫藥研究所,一般建築及設備,醫療保健支出,12.2.3.1
2006,7121719800,150000,無細項,教育部主管,國立中國醫藥研究所,第一預備金,醫療保健支出,12.2.4
2006,5121720100,105246000,無細項,教育部主管,國立編譯館,一般行政,教育支出,12.3.1
2006,5121721000,39432000,學術著作編譯印行,教育部主管,國立編譯館,館務業務活動,教育支出,12.3.2.1
2006,5121729800,679000,無細項,教育部主管,國立編譯館,第一預備金,教育支出,12.3.3
2006,5321730100,186513000,無細項,教育部主管,國家圖書館,一般行政,文化支出,12.4.1
2006,5321731000,35048000,圖書資訊徵集,教育部主管,國家圖書館,館務業務活動,文化支出,12.4.2.1
2006,5321739000,0,交通及運輸設備,教育部主管,國家圖書館,一般建築及設備,文化支出,12.4.3.1
2006,5321739800,845000,無細項,教育部主管,國家圖書館,第一預備金,文化支出,12.4.4
2006,5321740100,99407000,無細項,教育部主管,國立歷史博物館,一般行政,文化支出,12.5.1
2006,5321740200,95037000,無細項,教育部主管,國立歷史博物館,館務業務活動,文化支出,12.5.2
2006,5321749000,660000,交通及運輸設備,教育部主管,國立歷史博物館,一般建築及設備,文化支出,12.5.3.1
2006,5321749800,100000,無細項,教育部主管,國立歷史博物館,第一預備金,文化支出,12.5.4
2006,5321750100,48371000,無細項,教育部主管,國立臺灣科學教育館,一般行政,文化支出,12.6.1
2006,5321751000,14222000,儀具模型研究及實驗,教育部主管,國立臺灣科學教育館,館務業務活動,文化支出,12.6.2.1
2006,5321759000,660000,交通及運輸設備,教育部主管,國立臺灣科學教育館,一般建築及設備,文化支出,12.6.3.1
2006,5321759800,260000,無細項,教育部主管,國立臺灣科學教育館,第一預備金,文化支出,12.6.4
2006,5321760100,38255000,無細項,教育部主管,國立教育資料館,一般行政,文化支出,12.7.1
2006,5321760200,39010000,無細項,教育部主管,國立教育資料館,館務業務活動,文化支出,12.7.2
2006,5321769800,503000,無細項,教育部主管,國立教育資料館,第一預備金,文化支出,12.7.3
2006,5321770100,40743000,無細項,教育部主管,國立臺灣藝術教育館,一般行政,文化支出,12.8.1
2006,5321771000,46339000,無細項,教育部主管,國立臺灣藝術教育館,館務業務活動,文化支出,12.8.2
2006,5321779000,650000,交通及運輸設備,教育部主管,國立臺灣藝術教育館,一般建築及設備,文化支出,12.8.3.1
2006,5321779800,131000,無細項,教育部主管,國立臺灣藝術教育館,第一預備金,文化支出,12.8.4
2006,5321780100,222542000,無細項,教育部主管,國立國父紀念館,一般行政,文化支出,12.9.1
2006,5321781000,1722000,接待服務,教育部主管,國立國父紀念館,館務業務活動,文化支出,12.9.2.1
2006,5321782000,15838000,無細項,教育部主管,國立國父紀念館,中山樓樓務管理,文化支出,12.9.3
2006,5321789000,112610000,土地購置,教育部主管,國立國父紀念館,一般建築及設備,文化支出,12.9.4.1
2006,5321789800,900000,無細項,教育部主管,國立國父紀念館,第一預備金,文化支出,12.9.5
2006,5321790100,182971000,無細項,教育部主管,國立中正紀念堂管理處,一般行政,文化支出,12.10.1
2006,5321790200,24267000,無細項,教育部主管,國立中正紀念堂管理處,處務業務,文化支出,12.10.2
2006,5321799000,0,營建工程,教育部主管,國立中正紀念堂管理處,一般建築及設備,文化支出,12.10.3.1
2006,5321799800,750000,無細項,教育部主管,國立中正紀念堂管理處,第一預備金,文化支出,12.10.4
2006,5321800100,371378000,無細項,教育部主管,國立自然科學博物館,一般行政,文化支出,12.11.1
2006,5321801000,34978000,自然物蒐集研究,教育部主管,國立自然科學博物館,館務業務活動,文化支出,12.11.2.1
2006,5321809800,1000000,無細項,教育部主管,國立自然科學博物館,第一預備金,文化支出,12.11.3
2006,5321810100,211564000,無細項,教育部主管,國立科學工藝博物館,一般行政,文化支出,12.12.1
2006,5321811000,35707000,展示企劃與研究,教育部主管,國立科學工藝博物館,館務業務活動,文化支出,12.12.2.1
2006,5321819800,500000,無細項,教育部主管,國立科學工藝博物館,第一預備金,文化支出,12.12.3
2006,5321830100,93342000,無細項,教育部主管,國立海洋生物博物館,一般行政,文化支出,12.13.1
2006,5321831000,29784000,博物館企劃及研究,教育部主管,國立海洋生物博物館,館務業務活動,文化支出,12.13.2.1
2006,5321839800,124000,無細項,教育部主管,國立海洋生物博物館,第一預備金,文化支出,12.13.3
2006,5321840100,101778000,無細項,教育部主管,國立臺灣史前文化博物館,一般行政,文化支出,12.14.1
2006,5321842000,90285000,無細項,教育部主管,國立臺灣史前文化博物館,館務業務活動,文化支出,12.14.2
2006,5321849000,0,交通及運輸設備,教育部主管,國立臺灣史前文化博物館,一般建築及設備,文化支出,12.14.3.1
2006,5321849800,200000,無細項,教育部主管,國立臺灣史前文化博物館,第一預備金,文化支出,12.14.4
2006,5321850100,101952000,無細項,教育部主管,國立中央圖書館臺灣分館,一般行政,文化支出,12.15.1
2006,5321851000,25417000,書刊採編及閱覽,教育部主管,國立中央圖書館臺灣分館,館務業務活動,文化支出,12.15.2.1
2006,5321859000,15000000,營建工程,教育部主管,國立中央圖書館臺灣分館,一般建築及設備,文化支出,12.15.3.1
2006,5321859800,208000,無細項,教育部主管,國立中央圖書館臺灣分館,第一預備金,文化支出,12.15.4
2006,5321860100,155148000,無細項,教育部主管,國立國光劇團,一般行政,文化支出,12.16.1
2006,5321861000,26373000,無細項,教育部主管,國立國光劇團,團務活動,文化支出,12.16.2
2006,5321869000,540000,其他設備,教育部主管,國立國光劇團,一般建築及設備,文化支出,12.16.3.1
2006,5321869800,100000,無細項,教育部主管,國立國光劇團,第一預備金,文化支出,12.16.4
2006,5321870100,137127000,無細項,教育部主管,國立教育廣播電臺,一般行政,文化支出,12.17.1
2006,5321870200,39139000,無細項,教育部主管,國立教育廣播電臺,臺務業務活動,文化支出,12.17.2
2006,5321879000,0,營建工程,教育部主管,國立教育廣播電臺,一般建築及設備,文化支出,12.17.3.1
2006,5321879800,245000,無細項,教育部主管,國立教育廣播電臺,第一預備金,文化支出,12.17.4
2006,3523010100,668152000,無細項,法務部主管,法務部,一般行政,司法支出,13.1.1
2006,3523011000,13718000,無細項,法務部主管,法務部,法律事務,司法支出,13.1.2
2006,3523011100,87615000,無細項,法務部主管,法務部,檢察行政,司法支出,13.1.3
2006,3523011200,1003816000,無細項,法務部主管,法務部,矯正行政,司法支出,13.1.4
2006,3523011300,137668000,無細項,法務部主管,法務部,司法保護,司法支出,13.1.5
2006,3523014100,4685358000,監獄行刑,法務部主管,法務部,矯正業務,司法支出,13.1.6.1
2006,3523018700,140320000,無細項,法務部主管,法務部,改善監所計畫,司法支出,13.1.7
2006,3523019000,10990000,交通及運輸設備,法務部主管,法務部,一般建築及設備,司法支出,13.1.8.1
2006,3523019800,10206000,無細項,法務部主管,法務部,第一預備金,司法支出,13.1.9
2006,7523012000,28000000,無細項,法務部主管,法務部,司法官退休退養給付,退休撫卹給付支出,13.1.10
2006,8923013000,43573000,無細項,法務部主管,法務部,國家賠償金,其他支出,13.1.11
2006,3523100100,62121000,無細項,法務部主管,司法官訓練所,一般行政,司法支出,13.2.1
2006,3523101000,200599000,無細項,法務部主管,司法官訓練所,司法人員訓練,司法支出,13.2.2
2006,3523109800,350000,無細項,法務部主管,司法官訓練所,第一預備金,司法支出,13.2.3
2006,3523120100,52771000,無細項,法務部主管,矯正人員訓練所,一般行政,司法支出,13.3.1
2006,3523121000,30227000,無細項,法務部主管,矯正人員訓練所,矯正訓練,司法支出,13.3.2
2006,3523129000,0,交通及運輸設備,法務部主管,矯正人員訓練所,一般建築及設備,司法支出,13.3.3.1
2006,3523129800,344000,無細項,法務部主管,矯正人員訓練所,第一預備金,司法支出,13.3.4
2006,3523150100,56330000,無細項,法務部主管,法醫研究所,一般行政,司法支出,13.4.1
2006,3523151000,45049000,無細項,法務部主管,法醫研究所,法醫業務,司法支出,13.4.2
2006,3523159000,660000,交通及運輸設備,法務部主管,法醫研究所,一般建築及設備,司法支出,13.4.3.1
2006,3523159800,304000,無細項,法務部主管,法醫研究所,第一預備金,司法支出,13.4.4
2006,5223151100,9040000,無細項,法務部主管,法醫研究所,鑑識科技業務,科學支出,13.4.5
2006,3523180100,111027000,無細項,法務部主管,行政執行署及所屬,一般行政,司法支出,13.5.1
2006,3523181000,14401000,無細項,法務部主管,行政執行署及所屬,執行業務,司法支出,13.5.2
2006,3523184000,1024919000,無細項,法務部主管,行政執行署及所屬,執行案件處理,司法支出,13.5.3
2006,3523188500,30000000,無細項,法務部主管,行政執行署及所屬,行政執行機關擴(遷)建計畫,司法支出,13.5.4
2006,3523189000,6600000,交通及運輸設備,法務部主管,行政執行署及所屬,一般建築及設備,司法支出,13.5.5.1
2006,3523189800,6344000,無細項,法務部主管,行政執行署及所屬,第一預備金,司法支出,13.5.6
2006,3523200100,142704000,無細項,法務部主管,最高法院檢察署,一般行政,司法支出,13.6.1
2006,3523201000,14114000,無細項,法務部主管,最高法院檢察署,檢察業務,司法支出,13.6.2
2006,3523209000,3240000,交通及運輸設備,法務部主管,最高法院檢察署,一般建築及設備,司法支出,13.6.3.1
2006,3523209800,206000,無細項,法務部主管,最高法院檢察署,第一預備金,司法支出,13.6.4
2006,3523300100,524357000,無細項,法務部主管,臺灣高等法院檢察署及所屬,一般行政,司法支出,13.7.1
2006,3523301000,154977000,無細項,法務部主管,臺灣高等法院檢察署及所屬,檢察業務,司法支出,13.7.2
2006,3523304100,1861274000,羈押管理,法務部主管,臺灣高等法院檢察署及所屬,羈押收容業務,司法支出,13.7.3.1
2006,3523308700,0,無細項,法務部主管,臺灣高等法院檢察署及所屬,改善監所計畫,司法支出,13.7.4
2006,3523309000,5140000,交通及運輸設備,法務部主管,臺灣高等法院檢察署及所屬,一般建築及設備,司法支出,13.7.5.1
2006,3523309800,3842000,無細項,法務部主管,臺灣高等法院檢察署及所屬,第一預備金,司法支出,13.7.6
2006,3523310100,136188000,無細項,法務部主管,臺灣高等法院臺中分院檢察署,一般行政,司法支出,13.8.1
2006,3523311000,5287000,無細項,法務部主管,臺灣高等法院臺中分院檢察署,檢察業務,司法支出,13.8.2
2006,3523319000,680000,交通及運輸設備,法務部主管,臺灣高等法院臺中分院檢察署,一般建築及設備,司法支出,13.8.3.1
2006,3523319800,150000,無細項,法務部主管,臺灣高等法院臺中分院檢察署,第一預備金,司法支出,13.8.4
2006,3523320100,121577000,無細項,法務部主管,臺灣高等法院臺南分院檢察署,一般行政,司法支出,13.9.1
2006,3523321000,2552000,無細項,法務部主管,臺灣高等法院臺南分院檢察署,檢察業務,司法支出,13.9.2
2006,3523329000,740000,交通及運輸設備,法務部主管,臺灣高等法院臺南分院檢察署,一般建築及設備,司法支出,13.9.3.1
2006,3523329800,153000,無細項,法務部主管,臺灣高等法院臺南分院檢察署,第一預備金,司法支出,13.9.4
2006,3523330100,131656000,無細項,法務部主管,臺灣高等法院高雄分院檢察署,一般行政,司法支出,13.10.1
2006,3523331000,3124000,無細項,法務部主管,臺灣高等法院高雄分院檢察署,檢察業務,司法支出,13.10.2
2006,3523339800,181000,無細項,法務部主管,臺灣高等法院高雄分院檢察署,第一預備金,司法支出,13.10.3
2006,3523340100,54351000,無細項,法務部主管,臺灣高等法院花蓮分院檢察署,一般行政,司法支出,13.11.1
2006,3523341000,2179000,無細項,法務部主管,臺灣高等法院花蓮分院檢察署,檢察業務,司法支出,13.11.2
2006,3523349000,680000,交通及運輸設備,法務部主管,臺灣高等法院花蓮分院檢察署,一般建築及設備,司法支出,13.11.3.1
2006,3523349800,71000,無細項,法務部主管,臺灣高等法院花蓮分院檢察署,第一預備金,司法支出,13.11.4
2006,3523410100,709531000,無細項,法務部主管,臺灣臺北地方法院檢察署,一般行政,司法支出,13.12.1
2006,3523411000,28963000,無細項,法務部主管,臺灣臺北地方法院檢察署,檢察業務,司法支出,13.12.2
2006,3523419000,2580000,交通及運輸設備,法務部主管,臺灣臺北地方法院檢察署,一般建築及設備,司法支出,13.12.3.1
2006,3523419800,720000,無細項,法務部主管,臺灣臺北地方法院檢察署,第一預備金,司法支出,13.12.4
2006,3523420100,290274000,無細項,法務部主管,臺灣士林地方法院檢察署,一般行政,司法支出,13.13.1
2006,3523421000,19636000,無細項,法務部主管,臺灣士林地方法院檢察署,檢察業務,司法支出,13.13.2
2006,3523429000,3820000,交通及運輸設備,法務部主管,臺灣士林地方法院檢察署,一般建築及設備,司法支出,13.13.3.1
2006,3523429800,303000,無細項,法務部主管,臺灣士林地方法院檢察署,第一預備金,司法支出,13.13.4
2006,3523430100,494737000,無細項,法務部主管,臺灣板橋地方法院檢察署,一般行政,司法支出,13.14.1
2006,3523431000,31923000,無細項,法務部主管,臺灣板橋地方法院檢察署,檢察業務,司法支出,13.14.2
2006,3523439000,760000,交通及運輸設備,法務部主管,臺灣板橋地方法院檢察署,一般建築及設備,司法支出,13.14.3.1
2006,3523439800,176000,無細項,法務部主管,臺灣板橋地方法院檢察署,第一預備金,司法支出,13.14.4
2006,3523470100,380617000,無細項,法務部主管,臺灣桃園地方法院檢察署,一般行政,司法支出,13.15.1
2006,3523471000,24406000,無細項,法務部主管,臺灣桃園地方法院檢察署,檢察業務,司法支出,13.15.2
2006,3523479000,760000,交通及運輸設備,法務部主管,臺灣桃園地方法院檢察署,一般建築及設備,司法支出,13.15.3.1
2006,3523479800,252000,無細項,法務部主管,臺灣桃園地方法院檢察署,第一預備金,司法支出,13.15.4
2006,3523480100,199687000,無細項,法務部主管,臺灣新竹地方法院檢察署,一般行政,司法支出,13.16.1
2006,3523481000,11956000,無細項,法務部主管,臺灣新竹地方法院檢察署,檢察業務,司法支出,13.16.2
2006,3523489000,640000,交通及運輸設備,法務部主管,臺灣新竹地方法院檢察署,一般建築及設備,司法支出,13.16.3.1
2006,3523489800,250000,無細項,法務部主管,臺灣新竹地方法院檢察署,第一預備金,司法支出,13.16.4
2006,3523490100,145016000,無細項,法務部主管,臺灣苗栗地方法院檢察署,一般行政,司法支出,13.17.1
2006,3523491000,13445000,無細項,法務部主管,臺灣苗栗地方法院檢察署,檢察業務,司法支出,13.17.2
2006,3523499000,1490000,交通及運輸設備,法務部主管,臺灣苗栗地方法院檢察署,一般建築及設備,司法支出,13.17.3.1
2006,3523499800,176000,無細項,法務部主管,臺灣苗栗地方法院檢察署,第一預備金,司法支出,13.17.4
2006,3523500100,504947000,無細項,法務部主管,臺灣臺中地方法院檢察署,一般行政,司法支出,13.18.1
2006,3523501000,39118000,無細項,法務部主管,臺灣臺中地方法院檢察署,檢察業務,司法支出,13.18.2
2006,3523509000,1280000,交通及運輸設備,法務部主管,臺灣臺中地方法院檢察署,一般建築及設備,司法支出,13.18.3.1
2006,3523509800,528000,無細項,法務部主管,臺灣臺中地方法院檢察署,第一預備金,司法支出,13.18.4
2006,3523510100,138984000,無細項,法務部主管,臺灣南投地方法院檢察署,一般行政,司法支出,13.19.1
2006,3523511000,12218000,無細項,法務部主管,臺灣南投地方法院檢察署,檢察業務,司法支出,13.19.2
2006,3523519000,40000,交通及運輸設備,法務部主管,臺灣南投地方法院檢察署,一般建築及設備,司法支出,13.19.3.1
2006,3523519800,176000,無細項,法務部主管,臺灣南投地方法院檢察署,第一預備金,司法支出,13.19.4
2006,3523520100,244805000,無細項,法務部主管,臺灣彰化地方法院檢察署,一般行政,司法支出,13.20.1
2006,3523521000,19830000,無細項,法務部主管,臺灣彰化地方法院檢察署,檢察業務,司法支出,13.20.2
2006,3523529000,3240000,交通及運輸設備,法務部主管,臺灣彰化地方法院檢察署,一般建築及設備,司法支出,13.20.3.1
2006,3523529800,207000,無細項,法務部主管,臺灣彰化地方法院檢察署,第一預備金,司法支出,13.20.4
2006,3523530100,151698000,無細項,法務部主管,臺灣雲林地方法院檢察署,一般行政,司法支出,13.21.1
2006,3523531000,12502000,無細項,法務部主管,臺灣雲林地方法院檢察署,檢察業務,司法支出,13.21.2
2006,3523539000,0,交通及運輸設備,法務部主管,臺灣雲林地方法院檢察署,一般建築及設備,司法支出,13.21.3.1
2006,3523539800,166000,無細項,法務部主管,臺灣雲林地方法院檢察署,第一預備金,司法支出,13.21.4
2006,3523540100,193237000,無細項,法務部主管,臺灣嘉義地方法院檢察署,一般行政,司法支出,13.22.1
2006,3523541000,12605000,無細項,法務部主管,臺灣嘉義地方法院檢察署,檢察業務,司法支出,13.22.2
2006,3523548500,300200000,無細項,法務部主管,臺灣嘉義地方法院檢察署,檢察機關擴（遷）建計畫,司法支出,13.22.3
2006,3523549000,640000,交通及運輸設備,法務部主管,臺灣嘉義地方法院檢察署,一般建築及設備,司法支出,13.22.4.1
2006,3523549800,188000,無細項,法務部主管,臺灣嘉義地方法院檢察署,第一預備金,司法支出,13.22.5
2006,3523560100,359820000,無細項,法務部主管,臺灣臺南地方法院檢察署,一般行政,司法支出,13.23.1
2006,3523561000,28212000,無細項,法務部主管,臺灣臺南地方法院檢察署,檢察業務,司法支出,13.23.2
2006,3523569000,40000,交通及運輸設備,法務部主管,臺灣臺南地方法院檢察署,一般建築及設備,司法支出,13.23.3.1
2006,3523569800,340000,無細項,法務部主管,臺灣臺南地方法院檢察署,第一預備金,司法支出,13.23.4
2006,3523580100,594802000,無細項,法務部主管,臺灣高雄地方法院檢察署,一般行政,司法支出,13.24.1
2006,3523581000,48102000,無細項,法務部主管,臺灣高雄地方法院檢察署,檢察業務,司法支出,13.24.2
2006,3523588500,0,無細項,法務部主管,臺灣高雄地方法院檢察署,檢察機關擴(遷)建計畫,司法支出,13.24.3
2006,3523589000,3860000,交通及運輸設備,法務部主管,臺灣高雄地方法院檢察署,一般建築及設備,司法支出,13.24.4.1
2006,3523589800,622000,無細項,法務部主管,臺灣高雄地方法院檢察署,第一預備金,司法支出,13.24.5
2006,3523590100,192011000,無細項,法務部主管,臺灣屏東地方法院檢察署,一般行政,司法支出,13.25.1
2006,3523591000,16495000,無細項,法務部主管,臺灣屏東地方法院檢察署,檢察業務,司法支出,13.25.2
2006,3523599000,720000,交通及運輸設備,法務部主管,臺灣屏東地方法院檢察署,一般建築及設備,司法支出,13.25.3.1
2006,3523599800,197000,無細項,法務部主管,臺灣屏東地方法院檢察署,第一預備金,司法支出,13.25.4
2006,3523600100,115265000,無細項,法務部主管,臺灣臺東地方法院檢察署,一般行政,司法支出,13.26.1
2006,3523601000,8748000,無細項,法務部主管,臺灣臺東地方法院檢察署,檢察業務,司法支出,13.26.2
2006,3523609000,1400000,交通及運輸設備,法務部主管,臺灣臺東地方法院檢察署,一般建築及設備,司法支出,13.26.3.1
2006,3523609800,138000,無細項,法務部主管,臺灣臺東地方法院檢察署,第一預備金,司法支出,13.26.4
2006,3523610100,120620000,無細項,法務部主管,臺灣花蓮地方法院檢察署,一般行政,司法支出,13.27.1
2006,3523611000,9445000,無細項,法務部主管,臺灣花蓮地方法院檢察署,檢察業務,司法支出,13.27.2
2006,3523619000,2600000,交通及運輸設備,法務部主管,臺灣花蓮地方法院檢察署,一般建築及設備,司法支出,13.27.3.1
2006,3523619800,138000,無細項,法務部主管,臺灣花蓮地方法院檢察署,第一預備金,司法支出,13.27.4
2006,3523620100,116694000,無細項,法務部主管,臺灣宜蘭地方法院檢察署,一般行政,司法支出,13.28.1
2006,3523621000,9801000,無細項,法務部主管,臺灣宜蘭地方法院檢察署,檢察業務,司法支出,13.28.2
2006,3523628500,123491000,無細項,法務部主管,臺灣宜蘭地方法院檢察署,檢察機關擴(遷)建計畫,司法支出,13.28.3
2006,3523629000,3240000,交通及運輸設備,法務部主管,臺灣宜蘭地方法院檢察署,一般建築及設備,司法支出,13.28.4.1
2006,3523629800,135000,無細項,法務部主管,臺灣宜蘭地方法院檢察署,第一預備金,司法支出,13.28.5
2006,3523630100,150234000,無細項,法務部主管,臺灣基隆地方法院檢察署,一般行政,司法支出,13.29.1
2006,3523631000,11979000,無細項,法務部主管,臺灣基隆地方法院檢察署,檢察業務,司法支出,13.29.2
